class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.27	1295	992	1306	1003	false	true	
2.4	2352	966	2395	1003	false	true	
2.2	2347	911	2397	962	false	true	
6.4	1509	1007	1518	1016	false	false	
2.1	1509	994	1518	1005	false	true	
2.1	1325	976	1338	995	false	true	
2.1	1478	842	1538	903	false	false	
4.1.2	1520	941	1545	970	false	false	
2.4	1525	906	1545	935	false	false	
3.1	397	920	424	949	false	false	
6.4	1606	991	1618	1003	false	true	
2.4	1605	975	1619	990	false	true	
8.6.5	1605	1005	1617	1011	false	false	
