class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.1	615	840	648	873	false	false	
3.27	1641	929	1677	960	false	false	
5.19.1	1642	890	1672	921	false	false	
8.24	1643	961	1677	979	false	false	
5.19.1	1925	896	1986	958	false	false	
2.1	1912	787	2000	877	false	false	
5.20	2292	556	2404	669	false	false	
5.19.2	1195	939	1225	968	false	false	
3.24	2289	673	2406	786	false	false	20
6.3.1	978	889	1030	940	false	false	
4.4.1	1197	901	1225	930	false	false	
5.19.2	978	826	1026	874	false	false	
5.19.1	487	894	534	942	false	false	
5.19.1	0	869	26	931	false	true	
5.19.1	616	884	649	917	false	false	
5.5	2150	778	2162	824	false	false	
3.2	2148	824	2164	865	false	false	
8	2149	867	2165	890	false	false	
8	2153	935	2162	954	false	false	
5.19.1	2201	918	2216	951	false	true	
3.27	2150	892	2165	933	false	false	
