class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	1882	975	1892	985	false	true	
4.2.2	1	939	13	951	false	false	
8.22.2	4	952	11	975	false	true	
3.24	856	941	864	948	false	true	20
1.17	855	925	867	938	false	false	
5.19.2	641	895	654	914	false	false	
3.1	1295	952	1312	969	false	false	
5.19.1	1832	964	1841	973	false	false	
6.4	1913	948	1923	958	false	false	
4.1.5	1913	960	1922	969	false	false	
5.19.1	1710	973	1720	984	false	false	
5.19.2	1578	980	1587	990	false	false	
4.4.1	1982	963	1991	972	false	false	
5.20	2	923	11	937	false	false	
