class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.27	1271	929	1281	947	false	true	
4.1.6	1281	950	1300	970	false	false	
8.24	1271	949	1281	958	false	true	
5.6	1282	928	1300	948	false	false	
5.31	1322	948	1345	985	false	false	40
8.23	1320	987	1346	1000	false	false	
5.15.1	1316	917	1351	945	false	false	
3.27	1053	953	1071	971	false	false	
6.4	863	956	876	970	false	false	
5.20	619	987	632	1001	false	false	
4.2.1	619	970	632	983	false	false	
8.2.3	1277	959	1284	970	false	true	
8.8	863	971	878	979	false	false	
5.19.1	146	959	154	974	false	true	
