class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	535	919	571	934	false	false	
3.27	538	884	571	916	false	false	
5.5	537	851	570	882	false	false	
2.1	2012	0	2333	232	false	true	
8.13	2065	231	2304	464	false	false	
3.27	2090	470	2288	693	false	false	
8.24	2101	702	2295	804	false	false	
3.1	109	870	148	908	false	true	
4.2.1	110	909	148	946	false	true	
4.2.1	245	927	259	942	false	true	
8.22.1	119	951	146	1039	false	true	
8.22.1	247	946	257	983	false	false	
8.22.3	388	940	400	978	false	false	
4.2.3	386	925	401	938	false	false	
