class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	792	964	800	972	false	false	
5.16	778	952	787	965	false	false	
8.13	899	973	905	979	false	false	
8.24	1034	936	1065	949	false	false	
3.27	1036	903	1066	932	false	false	
3.24	1215	864	1281	931	false	false	20
5.20	1213	795	1278	861	false	false	
2.1	1272	723	1366	818	false	false	
8.24	2099	865	2124	888	false	false	
3.27	2099	820	2126	865	false	false	
2.1	899	964	906	971	false	false	
5.19.1	919	968	929	978	false	false	
2.1	918	957	929	967	false	false	
5.19.1	939	945	951	957	false	false	
2.1	948	918	970	939	false	false	
5.19.1	1468	844	1475	889	false	false	
1.34.3	538	960	558	992	false	false	
1.34.3	860	983	878	989	false	false	
