class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.1	209	989	225	1007	false	false	
3.27	1281	906	1296	928	false	true	
8.24	1281	929	1299	941	false	true	
4.1.6	1296	930	1321	955	false	false	
6.4	794	944	811	961	false	false	
5.20	506	982	522	998	false	false	
4.2.1	506	964	522	979	false	false	
5.6	1297	903	1322	927	false	false	
8.23	1367	976	1405	994	false	false	
5.31	1370	921	1402	971	false	false	40
5.15.1	1360	875	1412	916	false	false	
3.27	1023	941	1039	960	false	false	
8.2.3	1288	943	1297	964	false	true	
8.8	794	962	812	973	false	false	
