class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	1044	968	1050	974	false	false	
5.19.2	907	977	913	983	false	false	
2.1	997	972	1003	979	false	false	
8.24	1177	970	1190	975	false	false	
5.19.2	937	969	944	978	false	false	
5.16	915	970	920	978	false	false	
8.24	1512	953	1518	960	false	false	
3.27	1180	958	1190	969	false	false	
8.24	1424	945	1448	955	false	false	
3.24	1272	961	1285	975	false	false	20
3.27	1423	919	1448	943	false	false	
2.1	1286	936	1300	951	false	false	
5.20	1271	947	1283	960	false	false	
5.19.1	996	981	1003	987	false	false	
3.27	1512	940	1518	952	false	false	
