class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.1.6	1287	972	1299	982	false	false	
8.24	1384	926	1411	939	false	false	
3.27	1384	896	1412	923	false	false	
2.5	1521	905	1572	956	false	false	
5.20	1523	848	1572	899	false	false	
3.4	1672	865	1746	958	false	true	
6.3.1	1680	776	1756	863	false	true	
3.27	1151	969	1161	979	false	false	
8.22.3	962	875	996	994	false	false	
4.2.3	955	823	1001	869	false	false	
5.20	872	986	880	996	false	false	
4.2.1	872	976	880	985	false	false	
4.2.1	533	824	579	870	false	false	
8.23	1299	993	1311	999	false	false	
5.31	1301	975	1311	990	false	false	40
5.6	1289	959	1295	968	false	true	
5.15.1	1297	959	1314	971	false	false	
8.22.1	539	877	571	995	false	false	
8.2.4	1390	943	1404	970	false	false	
6.4	1028	969	1038	978	false	true	
