class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.4.1	1199	987	1206	994	false	false	
5.19.2	866	973	873	985	false	false	
5.19.1	1235	987	1242	993	false	false	
8.6.5	279	954	303	965	false	false	
8.17	279	966	304	979	false	false	
6.4	280	931	301	952	false	false	
8.2.1	1357	978	1379	997	false	true	60 м
5.19.1	1085	997	1093	1006	false	false	
3.27	1747	916	1767	933	false	true	
5.19.1	2184	657	2325	810	false	false	
5.16	1975	906	1999	941	false	false	
2.1	1134	982	1145	996	false	false	
2.4	1089	970	1103	983	false	false	
5.19.1	1090	985	1102	996	false	false	
8.24	1356	955	1379	976	false	true	
5.19.1	1135	997	1144	1007	false	false	
3.27	1355	914	1377	952	false	true	
