class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.16	653	984	659	993	false	false	
5.19.2	673	985	679	992	false	false	
5.19.1	790	981	797	991	false	false	
2.1	823	969	832	978	false	false	
3.24	1030	972	1046	989	false	false	20
5.20	1030	956	1045	971	false	false	
2.1	1046	943	1066	962	false	false	
8.24	1305	963	1311	972	false	false	
3.27	1305	949	1312	962	false	false	
8.24	1212	948	1243	961	false	false	
3.27	1211	914	1243	946	false	false	
8.24	928	984	942	989	false	false	
3.27	929	969	941	982	false	false	
2.1	744	987	751	995	false	true	
