class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.1.6	1264	938	1278	950	false	false	
5.6	1264	923	1278	937	false	false	
8.24	1482	838	1534	862	false	false	
3.27	1482	780	1535	834	false	false	
3.27	1097	937	1110	950	false	false	
6.4	951	938	962	949	false	false	
8.23	1282	964	1299	972	false	false	
5.31	1283	939	1298	963	false	false	40
5.15.1	1279	920	1302	937	false	false	
8.2.4	1495	869	1520	921	false	false	
5.20	761	960	775	974	false	true	
4.2.1	764	948	775	958	false	true	
8.24	1260	935	1264	942	false	true	
3.27	1260	924	1263	932	false	true	
8.8	952	951	963	956	false	false	
5.16	27	928	34	944	false	false	
5.19.1	438	939	444	949	false	true	
