class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.1	1145	960	1154	969	false	false	
5.19.1	1157	966	1170	979	false	false	
8.13	1146	971	1154	978	false	false	
2.1	1156	948	1171	964	false	false	
5.19.1	1170	928	1188	947	false	true	
5.19.2	988	959	1001	971	false	false	
5.16	957	943	970	962	false	false	
5.19.2	908	938	922	956	false	true	
3.27	1623	122	1983	498	false	false	
8.24	1619	514	1970	684	false	false	
2.1	1166	866	1209	908	false	false	
1.34.3	1102	984	1123	991	false	false	
1.34.3	860	985	867	1002	false	false	
