class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.22.3	1000	938	1013	979	false	false	
4.2.3	998	918	1014	934	false	false	
8.22.1	525	930	559	1050	false	false	
4.2.1	516	874	564	924	false	false	
3.1	514	821	564	870	false	false	
8.22.1	853	937	865	978	false	false	
8.24	1095	901	1139	922	false	false	
5.5	1096	806	1139	851	false	false	
3.27	1095	852	1139	897	false	false	
4.2.1	852	919	867	935	false	false	
6.4	1044	969	1051	976	false	true	
4.2.1	930	975	936	981	false	false	
5.20	930	982	936	989	false	false	
