class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	628	973	634	982	false	true	
2.1	785	954	797	965	false	false	
8.24	891	970	907	976	false	false	
3.27	892	953	906	968	false	false	
2.1	1020	917	1046	944	false	false	
8.24	1340	945	1346	954	false	false	
3.27	1340	927	1347	944	false	false	
3.24	1002	955	1021	975	false	false	20
3.27	1233	856	1283	906	false	false	
8.24	1239	908	1283	926	false	false	
5.20	1000	935	1020	952	false	false	
2.1	715	976	723	984	false	true	
5.19.1	720	986	724	993	false	true	
5.16	615	972	621	983	false	false	
5.19.1	757	969	765	977	false	false	
