class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.13	768	996	774	1002	false	false	
2.1	767	988	773	995	false	false	
5.19.1	801	993	809	1002	false	false	
2.1	800	983	809	992	false	false	
5.19.1	832	975	842	984	false	false	
2.1	852	953	870	970	false	false	
8.24	952	972	972	981	false	false	
5.20	1077	915	1108	944	false	false	
2.1	1104	886	1143	927	false	false	
8.24	1568	933	1578	945	false	false	
3.27	1568	906	1579	932	false	false	
8.24	1903	563	2145	676	false	false	
3.27	1878	289	2138	550	false	false	
3.27	952	950	972	970	false	false	
3.24	1078	945	1109	976	false	false	20
5.19.1	1210	926	1213	948	false	false	
