class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	1354	900	1388	917	false	false	
3.27	1355	863	1388	897	false	false	
4.1.6	1398	890	1441	934	false	false	
5.6	1399	843	1443	886	false	false	
8.23	1770	955	1879	1011	false	false	
5.31	1779	785	1872	944	false	false	40
5.15.1	1748	648	1901	775	false	false	
3.27	975	924	1000	951	false	false	
4.2.1	256	960	279	983	false	false	
6.4	653	931	677	955	false	false	
5.20	257	986	279	1009	false	false	
8.2.3	1364	921	1379	953	false	false	
8.8	654	957	679	969	false	false	
5.19.1	10	948	21	972	false	false	
