class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.27	1069	932	1081	944	false	false	
3.27	1239	912	1247	927	false	true	
8.24	1240	928	1248	935	false	true	
5.15.1	1262	911	1287	931	false	false	
5.6	1246	914	1260	930	false	false	
5.20	717	958	728	970	false	true	
4.1.6	1244	931	1259	945	false	false	
5.31	1268	933	1283	957	false	false	40
6.4	915	934	926	945	false	false	
4.2.1	718	946	728	955	false	true	
8.23	1266	958	1285	966	false	false	
3.27	1538	724	1607	792	false	false	
8.24	1539	798	1605	829	false	false	
8.2.4	1556	839	1587	904	false	false	
8.8	915	946	927	952	false	false	
