class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.20	1138	993	1145	1001	false	false	
6.4	1256	983	1262	989	false	true	
8.22.3	1211	946	1225	989	false	false	
4.2.3	1210	927	1228	944	false	false	
4.2.1	1139	985	1145	992	false	false	
8.22.1	629	912	671	1061	false	false	
4.2.1	621	845	682	906	false	false	
3.1	622	780	683	842	false	false	
8.22.1	1055	942	1068	986	false	false	
8.24	1324	899	1380	926	false	false	
5.5	1330	783	1384	839	false	false	
3.27	1327	841	1381	895	false	false	
4.2.1	1054	923	1071	938	false	false	
