class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.1	1124	973	1133	982	false	false	
8.13	1124	983	1133	991	false	false	
5.19.1	1137	978	1149	990	false	false	
2.1	1136	962	1150	977	false	false	
5.19.1	1149	943	1165	961	false	true	
2.1	1146	887	1185	925	false	false	
8.24	1373	765	1539	845	false	false	
1.34.3	1081	996	1103	1002	false	false	
5.19.2	902	953	914	970	false	true	
5.16	945	957	957	975	false	false	
3.27	1373	579	1546	758	false	false	
5.19.2	975	972	985	983	false	false	
1.34.3	859	995	865	1015	false	false	
