class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.27	1542	785	1605	848	false	false	
8.24	1543	853	1604	882	false	false	
8.2.4	1559	891	1586	951	false	false	
6.4	945	977	956	988	false	false	
4.2.1	751	986	763	998	false	false	
5.20	751	1000	762	1012	false	false	
5.15.1	1288	957	1313	975	false	false	
3.27	1265	957	1278	972	false	true	
8.24	1266	974	1272	980	false	true	
4.1.6	1271	975	1286	989	false	false	
5.6	1272	960	1285	974	false	false	
8.23	1291	1004	1310	1012	false	false	
5.31	1292	978	1307	1002	false	false	40
3.27	1097	976	1109	988	false	false	
8.8	946	990	957	996	false	false	
5.19.1	411	979	415	988	false	true	
