class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.24	1221	910	1232	921	false	false	80
8.3.1	1238	950	1254	958	false	false	
8.4.1	1269	874	1298	888	false	false	
3.9	1710	531	1868	692	false	false	
1.22	1235	927	1256	946	false	false	
5.5	1721	148	1883	306	false	false	
6.10.1	1673	0	1963	7	false	true	КАСТАНАЕВСКАЯ улица МИНСКАЯ улица 2.5
4.1.2	1269	838	1297	867	false	false	
2.1	1235	896	1258	919	false	false	
3.27	1715	353	1877	518	false	false	
3.4	1220	923	1232	935	false	false	
3.27	1222	937	1232	948	false	false	
3.24	990	947	1001	958	false	false	80
