class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.24	1262	894	1278	909	false	false	80
8.3.1	1304	939	1334	953	false	false	
3.24	945	943	961	958	false	false	80
2.4	1352	962	1367	979	false	false	
5.7.1	1350	953	1370	961	false	true	
1.22	1301	902	1337	934	false	false	
4.1.2	1490	547	1580	639	false	false	
2.1	1300	848	1341	889	false	false	
3.4	1262	911	1278	928	false	false	
8.24	1259	957	1278	965	false	false	
3.27	1261	929	1278	946	false	false	
8.4.1	1488	661	1583	707	false	false	
5.19.1	1773	910	1786	936	false	true	
5.5	1230	980	1235	993	false	true	
