class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	1032	974	1051	984	false	false	
3.27	1033	953	1051	972	false	false	
2.5	1002	1004	1010	1014	false	false	
5.19.1	1954	893	1964	931	false	false	
5.19.1	1413	945	1432	964	false	false	
8.24	1363	973	1380	980	false	false	
3.27	1363	955	1380	971	false	false	
7.3	1316	960	1330	981	false	true	
8.3.1	1300	999	1313	1005	false	false	
6.4	1301	986	1312	998	false	false	
5.5	1252	983	1261	992	false	false	
5.19.1	1595	434	1646	486	false	false	
5.19.1	1229	765	1249	786	false	false	
5.19.2	1334	609	1377	652	false	false	
5.19.2	1032	931	1051	949	false	false	
5.19.2	954	812	993	851	false	false	
8.1.1	511	872	579	906	false	false	25 м
1.22	506	792	584	865	false	false	
1.34.2	453	946	502	985	false	false	
5.15.1	241	976	261	995	false	false	
1.34.2	0	954	29	986	false	true	
5.5	1363	937	1378	952	false	false	
8.5.2	1328	995	1342	1001	false	false	
5.19.1	2035	810	2083	858	false	false	
2.1	2030	737	2094	801	false	false	
5.14	1327	978	1342	994	false	false	
7.7	1316	982	1326	1002	false	true	
5.19.1	1908	609	1914	644	false	false	
3.1	271	726	279	752	false	false	
3.1	318	742	325	765	false	false	
3.1	367	756	373	780	false	false	
