class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.27	1499	940	1510	950	false	false	
5.5	1499	927	1510	939	false	false	
6.4	1598	914	1617	934	false	false	
8.5.2	1667	919	1692	932	false	false	
7.7	1635	903	1657	937	false	false	
8.3.1	1597	937	1618	946	false	false	
5.5	1665	892	1689	917	false	false	
8.24	1060	878	1101	898	false	false	
3.27	1059	835	1100	875	false	false	
5.19.1	1494	332	1546	382	false	false	
2.5	1126	962	1140	980	false	true	
7.3	1633	865	1656	898	false	false	
5.19.1	1971	758	2022	808	false	false	
3.27	1774	824	1808	857	false	true	
5.5	1773	786	1806	820	false	false	
5.19.2	1056	779	1098	821	false	false	
5.15.1	667	829	721	887	false	false	
