class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.10.1	275	784	419	860	false	false	NA
5.5	214	873	235	896	false	false	
3.27	214	899	236	924	false	false	
5.19.2	1680	681	1770	778	false	false	
3.1	1681	868	1691	880	false	true	
3.1	1488	872	1496	884	false	true	
5.19.2	2067	831	2101	863	false	false	
6.9.1	1846	322	1936	558	false	false	NA
3.27	1662	827	1674	862	false	false	
8.24	1663	869	1674	885	false	false	
4.2.3	2278	954	2296	992	false	true	
4.1.1	1664	798	1672	819	false	true	
2.1	1657	740	1661	759	false	true	
