class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.1.1	1229	961	1240	974	false	false	
2.1	1227	944	1243	959	false	false	
6.9.1	1134	846	1233	895	false	false	NA
2.1	1348	698	1415	765	false	false	
1.22	1670	452	1847	609	false	false	
8.3.1	1680	636	1831	707	false	false	
3.1	735	954	746	966	false	false	
6.10.1	1243	856	1299	882	false	true	ИВАНА ФРАНКО улица Префектура ЗАО г. Москвы 0.5
4.1.4	1361	775	1406	824	false	false	
5.19.2	557	974	569	987	false	false	
6.10.1	1226	931	1251	943	false	true	КАСТАНАЕВСКАЯ улица МИНСКАЯ улица 2.5
