class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	2245	794	2261	831	false	false	
6.16	1620	880	1692	900	false	false	
5.19.1	1572	758	1613	801	false	false	
2.1	1565	642	1624	702	false	false	
4.1.1	1571	705	1613	747	false	false	
8.24	1399	891	1425	903	false	false	
3.27	1399	863	1425	889	false	false	
4.1.4	1149	806	1159	817	false	false	
5.19.2	591	762	628	801	false	false	
2.1	1253	848	1264	862	false	true	
2.4	2238	706	2262	746	false	false	
4.1.2	2244	749	2260	784	false	false	
5.19.1	1273	869	1280	879	false	false	
