class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.5	1222	965	1228	980	false	true	
5.19.1	1884	874	1903	902	false	true	
3.24	1259	864	1279	883	false	false	80
8.3.1	1322	908	1362	926	false	false	
3.24	899	922	917	941	false	false	80
2.4	1364	942	1382	962	false	false	
5.7.1	1360	932	1383	941	false	false	
1.22	1319	859	1366	901	false	false	
3.27	1258	905	1279	925	false	false	
8.4.1	2118	0	2437	58	false	true	
2.1	1318	790	1371	842	false	false	
3.4	1259	885	1276	903	false	false	
8.24	1255	936	1278	945	false	false	
3.27	1884	911	1904	942	false	false	
8.24	1885	944	1901	958	false	false	
5.19.1	1918	919	1924	940	false	false	
