class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	1277	893	1301	905	false	false	
3.27	1276	851	1301	877	false	false	
3.4	1275	825	1301	850	false	false	
3.24	1277	798	1301	823	false	false	80
5.5	1224	932	1234	949	false	true	
8.3.1	1461	792	1544	829	false	false	
3.24	799	875	824	900	false	false	80
1.22	1451	686	1553	775	false	false	
2.1	1447	540	1560	652	false	false	
5.19.1	2318	771	2357	819	false	true	
8.24	2319	887	2352	910	false	false	
3.27	2317	834	2357	882	false	false	
5.19.1	2220	861	2234	892	false	true	
5.7.1	1420	884	1449	897	false	false	
2.4	1422	897	1448	928	false	false	
