class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	119	971	134	978	false	false	
5.19.1	1333	799	1361	842	false	false	
4.1.1	1730	892	1752	914	false	false	
8.24	763	931	785	943	false	false	
3.27	764	903	783	929	false	false	
2.1	1724	856	1757	889	false	false	
3.27	116	955	133	970	false	false	
4.1.1	1258	722	1300	775	false	true	
5.19.1	1060	855	1080	878	false	false	
4.1.4	689	367	750	429	false	false	
4.1.1	489	735	513	760	false	false	
2.1	362	891	386	917	false	false	
2.1	1246	642	1301	712	false	true	
5.19.2	1061	819	1075	844	false	false	
6.16	360	980	387	989	false	false	
