class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.16	854	954	864	968	false	true	
5.16	1324	948	1337	967	false	true	
5.19.1	1307	978	1326	998	false	false	
6.13	1253	972	1267	981	false	false	35 мосавтодор
5.19.1	1167	840	1186	861	false	false	
5.19.1	1188	972	1198	981	false	false	
5.19.2	889	841	904	856	false	false	
5.19.1	1132	898	1141	908	false	false	
5.19.2	966	898	976	906	false	false	
5.19.2	908	968	917	977	false	false	
5.19.2	760	964	778	982	false	false	
4.2.1	1052	964	1061	973	false	false	
8.22.1	1053	975	1061	998	false	false	
