class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	871	1002	883	1015	false	false	
5.19.1	1286	909	1299	923	false	false	
5.19.1	1383	984	1396	997	false	false	
2.1	1399	979	1419	1001	false	false	
5.15.1	1953	788	2075	862	false	false	
5.16	345	973	363	1002	false	true	
6.10.1	1403	899	1504	948	false	true	NA
5.19.2	959	920	971	932	false	false	
4.2.1	1133	1004	1143	1014	false	false	
8.22.1	1133	1015	1142	1028	false	true	
6.16	1398	1007	1415	1014	false	false	
6.10.1	1420	979	1467	999	false	false	усадьба “Назарьево” “Nazarevo” estate
