class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	205	978	218	990	false	false	
5.19.1	456	987	465	994	false	false	
5.19.1	410	928	418	935	false	false	
5.19.2	300	898	313	910	false	false	
8.2.1	1347	986	1398	1014	false	false	50 м
1.23	1341	925	1403	981	false	false	
5.19.1	589	996	601	1009	false	false	
5.16	588	974	597	987	false	true	
5.19.1	500	908	513	920	false	false	
6.13	533	990	544	997	false	false	35 мосавтодор
4.2.1	337	978	347	986	false	false	
8.22.1	339	987	345	1005	false	false	
5.19.2	265	924	271	929	false	false	
5.16	174	967	183	978	false	true	
