class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.22.3	1494	856	1523	952	false	false	
4.2.3	1488	813	1526	851	false	false	
2.1	1394	848	1434	890	false	false	
4.1.1	1400	893	1429	922	false	false	
5.19.1	1337	934	1357	954	false	false	
5.15.5	1194	917	1200	924	false	false	
6.9.1	1049	853	1137	900	false	false	NA
5.24.1	380	773	612	825	false	false	Акулово
5.23.1	407	703	579	754	false	false	Дубки
5.19.2	1585	834	1619	872	false	false	
2.1	1821	808	1909	900	false	false	
2.1	1315	925	1336	947	false	false	
8.1.1	1252	920	1263	926	false	false	100 м
5.16	1238	925	1246	934	false	true	
2.4	1251	908	1263	918	false	false	
3.10	275	938	286	949	false	false	
