class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.1	1377	939	1389	951	false	false	
5.16	843	939	852	955	false	true	
8.23	94	939	133	959	false	false	
3.24	91	895	132	937	false	false	60
5.19.2	276	798	312	833	false	false	
5.19.2	521	666	556	700	false	false	
5.19.1	1310	892	1318	900	false	false	
5.16	1657	880	1675	910	false	true	
5.19.2	1094	898	1102	906	false	false	
6.10.1	1375	893	1435	922	false	true	NA
5.15.1	1474	897	1508	914	false	false	
8.23	1776	885	1820	905	false	false	
3.24	1773	835	1820	883	false	false	60
5.19.1	1446	607	1485	646	false	false	
5.19.1	1733	738	1773	778	false	false	
5.19.2	1035	953	1043	961	false	false	
6.10.1	1387	939	1405	951	false	true	усадьба “Назарьево” “Nazarevo” estate
