class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.15.2	1187	869	1204	886	false	false	
5.15.2	1084	872	1100	888	false	false	
3.1	1419	977	1439	997	false	false	
8.22.3	1312	1001	1322	1008	false	true	
4.2.3	1312	989	1322	1000	false	false	
8.22.1	1068	986	1080	1023	false	false	
4.2.1	1067	970	1080	984	false	false	
3.1	1051	971	1065	985	false	false	
3.1	992	1012	1002	1018	false	true	
6.6	726	1017	736	1027	false	false	
5.15.2	1300	863	1317	879	false	false	
5.19.2	365	955	372	983	false	false	
6.9.1	1380	971	1424	995	false	true	NA
