class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.27	1133	1010	1150	1026	false	false	
2.4	1157	991	1168	1004	false	false	
2.1	1131	988	1151	1008	false	false	
1.11.2	1024	983	1035	993	false	false	
5.20	1213	946	1235	967	false	false	
3.24	1214	969	1235	993	false	false	20
3.20	1053	992	1066	1004	false	false	
3.24	1025	994	1034	1005	false	false	40
5.19.2	834	995	849	1004	false	true	
2.4	1839	741	1947	875	false	false	
8.6.1	1703	948	1800	998	false	false	
6.4	1705	849	1801	943	false	false	
3.27	1055	1005	1063	1008	false	true	
