class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.20	1298	902	1316	922	false	true	
3.24	1297	926	1318	947	false	true	20
8.2.1	1297	948	1317	958	false	true	20 м
2.4	0	914	47	961	false	true	
5.7.2	0	888	53	913	false	true	
5.19.1	1285	927	1301	946	false	true	
3.27	1389	844	1431	885	false	false	
1.17	1549	796	1633	872	false	true	
5.19.2	995	939	1012	958	false	false	
5.20	970	921	991	942	false	false	
8.2.1	971	968	993	978	false	false	20 м
3.24	970	943	993	966	false	false	20
3.27	813	906	851	944	false	false	
5.19.2	247	928	267	947	false	true	
5.16	1251	933	1261	960	false	true	
5.6	1229	952	1236	961	false	true	
5.32	1240	947	1247	962	false	true	40
