class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.2.1	1277	966	1294	973	false	true	20 м
2.4	265	940	298	978	false	true	
5.7.2	261	923	301	941	false	false	
5.19.1	594	953	608	966	false	true	
5.19.1	1267	946	1274	963	false	true	
3.27	1339	886	1373	917	false	true	
1.17	1428	869	1485	921	false	true	
5.19.2	1009	956	1024	972	false	true	
5.20	990	940	1009	959	false	false	
8.2.1	991	982	1011	990	false	false	20 м
3.24	991	961	1010	980	false	false	20
3.27	875	931	906	964	false	false	
5.19.2	341	946	358	963	false	false	
3.24	1275	944	1290	964	false	true	20
5.20	1276	923	1295	942	false	true	
