class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	1229	980	1237	989	false	false	
2.1	1227	964	1240	979	false	false	
2.4	1182	951	1196	964	false	false	
5.19.1	1183	966	1194	978	false	false	
5.19.1	1178	979	1185	988	false	false	
5.19.2	947	950	954	961	false	false	
8.2.1	1472	959	1501	983	false	true	60 м
8.24	1471	933	1500	958	false	true	
3.27	1471	885	1501	931	false	true	
5.16	2185	891	2212	931	false	false	
3.27	1897	902	1921	916	false	true	
8.17	306	932	333	946	false	false	
8.6.5	306	917	333	931	false	false	
5.19.1	1333	972	1340	980	false	false	
4.4.1	1295	971	1302	978	false	false	
6.4	308	893	330	916	false	false	
