class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	1268	956	1275	962	false	true	
5.15.1	1290	938	1314	957	false	false	
5.31	1294	959	1309	983	false	false	40
8.23	1292	985	1311	993	false	false	
3.27	1537	770	1600	833	false	false	
8.24	1537	837	1598	866	false	false	
4.1.6	1273	957	1288	971	false	false	
3.27	1100	958	1113	971	false	false	
6.4	948	958	961	970	false	false	
4.2.1	755	969	767	981	false	false	
5.20	755	982	767	993	false	false	
8.2.4	1553	875	1580	935	false	false	
5.6	1274	942	1287	957	false	false	
3.27	1268	940	1279	954	false	true	
8.8	949	971	961	976	false	false	
5.19.1	417	960	423	971	false	true	
5.16	0	950	8	964	false	true	
