class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.4.1	1363	971	1369	977	false	false	
5.19.1	1376	987	1382	993	false	false	
3.1	1436	979	1441	984	false	false	
5.19.1	1608	966	1627	985	false	false	
4.4.1	1324	938	1343	958	false	false	
4.1.5	1212	931	1228	952	false	false	
6.4	1211	907	1231	928	false	false	
5.19.2	477	981	500	1005	false	false	
5.19.1	798	959	825	986	false	false	
5.19.2	1188	962	1211	986	false	false	
5.19.2	1476	988	1482	995	false	false	
5.19.2	1364	984	1368	991	false	false	
5.19.2	1508	986	1514	993	false	false	
