class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	1651	804	1666	865	false	false	
5.16	836	957	845	971	false	false	
5.19.2	852	968	861	977	false	false	
1.34.3	437	963	479	1001	false	false	
8.24	1091	933	1126	950	false	false	
3.27	1091	893	1129	930	false	false	
3.24	1331	808	1432	911	false	false	20
5.20	1327	703	1428	805	false	false	
2.1	1424	573	1578	727	false	false	
2.1	968	969	975	976	false	false	
5.19.1	985	974	994	983	false	false	
2.1	984	961	995	972	false	false	
5.19.1	1002	949	1015	963	false	false	
2.1	1008	917	1031	941	false	false	
8.13	968	977	974	984	false	false	
5.19.2	823	954	827	968	false	true	
1.34.3	928	988	946	993	false	false	
