class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	278	993	286	1008	false	true	
2.4	268	954	290	972	false	true	
5.19.1	515	996	531	1013	false	false	
4.1.4	515	973	534	990	false	false	
2.4	512	951	536	971	false	false	
4.1.5	277	973	288	989	false	true	
4.4.1	56	979	66	990	false	false	
5.19.1	615	1001	623	1017	false	false	
4.4.1	539	985	545	997	false	false	
5.19.2	540	1003	546	1017	false	false	
5.19.2	390	999	393	1010	false	false	
5.19.1	306	979	314	991	false	false	
3.1	307	996	313	1012	false	false	
