class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.1.6	1273	1005	1287	1018	false	false	
5.15.1	1289	986	1313	1005	false	false	
5.31	1293	1007	1308	1031	false	false	40
8.23	1291	1033	1309	1041	false	false	
3.27	1100	1005	1113	1018	false	false	
6.4	950	1007	960	1018	false	false	
4.2.1	757	1017	769	1029	false	false	
5.20	757	1031	768	1042	false	false	
8.24	1530	890	1588	917	false	false	
3.27	1529	823	1591	885	false	false	
8.2.4	1545	925	1572	984	false	false	
3.27	1269	985	1280	999	false	true	
8.24	1267	1002	1273	1009	false	true	
5.6	1273	990	1287	1004	false	false	
8.8	950	1019	961	1025	false	false	
5.16	5	1000	12	1014	false	true	
5.19.1	420	1010	426	1020	false	true	
