class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.16	713	971	720	982	false	true	
8.13	811	989	817	995	false	false	
2.1	811	981	817	988	false	false	
5.19.1	839	985	848	994	false	false	
2.1	839	975	849	984	false	false	
2.1	884	944	903	961	false	false	
5.19.1	867	966	878	977	false	false	
8.24	980	962	1003	972	false	false	
5.20	1115	892	1151	929	false	false	
2.1	1148	858	1198	907	false	false	
3.27	1688	888	1702	917	false	false	
8.24	1689	918	1702	933	false	false	
3.27	981	939	1004	960	false	false	
3.24	1117	930	1153	967	false	false	20
5.19.2	722	982	729	990	false	false	
5.19.1	1274	908	1278	937	false	false	
1.34.3	771	1000	789	1005	false	false	
