class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.1.1	364	942	379	958	false	false	
5.19.2	190	919	215	942	false	false	
1.25	361	921	381	940	true	false	
8.24	407	928	423	935	false	false	
3.27	406	908	424	926	false	false	
3.24	405	889	425	907	false	false	30
5.19.2	64	931	81	948	false	false	
4.4.1	520	923	532	941	false	false	
5.19.1	409	941	423	956	false	false	
5.19.1	676	940	700	964	false	false	
4.1.5	676	909	699	933	false	false	
2.4	671	878	706	905	false	false	
5.19.1	976	943	1008	976	false	false	
4.1.4	977	900	1009	933	false	false	
2.4	973	857	1018	897	false	false	
5.19.1	768	923	778	944	false	false	
3.1	770	948	776	971	false	false	
5.19.2	926	953	930	970	false	false	
5.19.2	1097	959	1107	982	false	false	
4.4.1	1097	926	1105	952	false	false	
5.19.1	1192	954	1206	983	false	false	
