class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.4.1	2018	761	2048	825	false	false	
5.19.2	1553	853	1563	888	false	false	
3.1	1260	839	1271	885	false	false	
2.4	1016	667	1083	726	false	false	
4.4.1	906	825	926	850	false	false	
5.19.1	730	850	753	875	false	false	
8.24	728	830	755	843	false	false	
3.27	727	801	753	828	false	false	
3.24	724	770	755	800	false	false	30
4.1.1	683	855	706	879	false	false	
1.25	678	823	710	852	true	false	
5.19.2	229	841	256	866	false	false	
5.19.2	58	777	110	829	false	false	
5.19.2	2014	839	2049	899	false	false	
5.19.1	2114	628	2305	820	false	false	
4.1.4	2115	393	2313	584	false	false	
5.19.1	1021	805	1078	861	false	false	
2.4	2107	166	2343	384	false	false	
5.19.2	1256	783	1275	830	false	false	
4.1.5	1022	734	1077	789	false	false	
