class	xtl	ytl	xbr	ybr	temporary	occluded	data
1.25	87	798	134	837	true	false	
4.1.1	94	839	128	870	false	false	
2.4	404	469	521	572	false	false	
4.4.1	386	800	414	831	false	true	
5.19.2	825	708	850	774	false	false	
5.19.2	1210	824	1223	866	false	false	
3.1	829	788	847	853	false	false	
4.1.5	417	581	514	677	false	false	
5.19.1	417	698	517	796	false	false	
4.4.1	2003	639	2063	735	false	false	
5.19.2	1999	756	2065	854	false	false	
3.24	139	729	178	764	false	false	30
3.27	142	767	179	801	false	false	
8.24	143	803	180	821	false	false	
5.19.1	146	830	181	862	false	false	
