class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.24	1599	964	1606	972	false	true	20
1.17	1599	951	1607	962	false	true	
4.2.1	895	955	903	964	false	false	
3.1	895	945	902	954	false	false	
8.22.3	950	966	956	979	false	true	
4.2.2	1010	957	1017	965	false	false	
8.22.2	1009	966	1015	981	false	true	
5.16	2058	933	2090	981	false	false	
3.1	1916	975	1927	987	false	false	
5.19.2	1468	937	1474	948	false	false	
8.22.1	896	965	901	975	false	true	
4.2.3	949	957	956	964	false	false	
5.20	949	944	956	955	false	false	
5.20	1010	944	1018	956	false	false	
8.2.1	1598	973	1605	979	false	true	NA
