class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.2.1	1032	961	1060	976	false	true	60 м
5.19.1	785	976	792	984	false	false	
3.27	1406	901	1426	917	false	true	
5.19.1	1536	765	1625	861	false	false	
5.16	1595	897	1615	927	false	false	
2.1	833	962	844	975	false	false	
2.4	789	950	803	962	false	false	
5.19.1	790	964	803	976	false	false	
8.24	1032	940	1060	958	false	true	
5.19.1	834	976	843	985	false	false	
3.27	1032	905	1058	938	false	true	
5.20	2296	871	2375	1033	false	false	
4.2.1	2284	705	2383	860	false	false	
3.1	1661	956	1682	1028	false	false	
6.4	1	910	17	933	false	true	
8.6.5	0	934	20	946	false	true	
8.17	10	946	20	959	false	true	
5.19.2	570	953	576	964	false	false	
5.19.1	933	966	938	972	false	false	
4.4.1	897	967	904	974	false	false	
