class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	920	960	930	976	false	true	
5.16	952	964	963	980	false	false	
5.19.2	977	978	988	989	false	false	
1.34.3	1076	1000	1095	1006	false	false	
8.13	1117	989	1124	996	false	false	
2.1	1116	977	1124	986	false	false	
5.19.1	1130	984	1141	995	false	false	
2.1	1128	969	1142	982	false	false	
5.19.1	1142	951	1158	968	false	false	
2.1	1141	906	1174	939	false	false	
8.24	1265	886	1345	922	false	false	
3.27	1264	794	1351	880	false	false	
1.34.3	888	999	893	1014	false	false	
