class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.13	1588	911	1605	928	false	false	
2.1	1585	887	1608	910	false	false	
8.22.2	971	950	989	999	false	true	
3.27	981	847	1015	886	false	false	
8.24	730	879	794	916	false	false	
8.22.3	563	901	584	964	false	false	
4.2.3	558	873	584	899	false	false	
3.27	733	807	796	878	false	false	
8.24	979	887	1015	908	false	false	
4.2.1	262	852	289	879	false	false	
3.1	262	879	290	906	false	false	
3.27	1589	929	1606	946	false	false	
8.24	1589	947	1607	955	false	false	
