class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	840	839	904	909	false	false	
4.2.1	1275	829	1316	923	false	false	
5.20	1283	928	1313	1022	false	false	
3.27	760	919	776	934	false	false	
3.27	395	925	431	958	false	true	
8.24	396	958	432	976	false	true	
8.2.1	399	976	434	993	false	true	60 м
2.1	161	977	175	991	false	false	
2.4	117	966	131	978	false	false	
5.19.1	118	981	130	990	false	false	
5.19.1	163	992	174	1002	false	false	
5.19.1	106	992	114	1000	false	false	
5.16	929	915	948	944	false	false	
3.1	951	974	966	1030	false	false	
5.19.1	270	983	276	990	false	false	
4.4.1	232	980	240	989	false	false	
