class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.4	1568	960	1596	992	false	true	
6.3.1	1571	929	1599	958	false	true	
8.22.3	1313	950	1330	1007	false	false	
4.2.3	1310	923	1332	947	false	false	
6.4	1343	997	1350	1002	false	true	
5.20	1213	1009	1221	1016	false	false	
4.2.1	1214	1000	1221	1008	false	false	
8.22.1	1109	951	1125	1007	false	false	
4.2.1	1107	924	1128	946	false	false	
8.24	1955	685	2146	782	false	false	
3.27	1961	474	2152	675	false	false	
5.5	1962	261	2155	471	false	false	
5.20	1599	938	1607	946	false	true	
8.2.4	1571	985	1580	996	false	true	
5.31	1552	999	1561	1012	false	false	40
8.23	1552	1014	1561	1018	false	false	
5.15.1	1551	992	1565	998	false	true	
3.27	1444	995	1452	1004	false	false	
