class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	634	995	652	1014	false	false	
4.1.4	633	969	652	987	false	false	
2.4	630	943	659	966	false	false	
5.19.1	387	991	402	1007	false	false	
2.4	381	948	406	967	false	false	
4.1.5	386	970	402	986	false	false	
4.4.1	186	977	195	990	false	false	
5.19.2	1	973	22	994	false	false	
5.19.1	101	990	112	1002	false	false	
5.19.2	29	978	46	994	false	false	
4.1.1	52	991	64	1004	false	false	
1.25	50	975	67	990	true	false	
3.27	99	966	113	979	false	false	
3.24	99	951	112	964	false	false	30
8.24	99	981	113	988	false	false	
3.1	431	997	437	1012	false	false	
5.19.1	430	976	439	992	false	false	
5.19.2	527	998	531	1010	false	false	
5.19.2	676	1004	683	1018	false	false	
5.19.1	751	1000	761	1017	false	false	
4.4.1	675	981	682	997	false	false	
