class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	744	957	752	966	false	false	
5.16	735	946	742	958	false	true	
5.19.1	892	941	903	952	false	false	
2.1	904	915	925	936	false	false	
8.24	996	935	1023	946	false	false	
8.13	843	966	849	972	false	false	
3.24	1149	889	1196	937	false	false	20
5.20	1148	840	1194	888	false	false	
2.1	1189	793	1254	859	false	false	
8.24	1847	885	1865	903	false	false	
2.1	842	957	849	964	false	false	
5.19.1	867	963	876	971	false	false	
3.27	1848	849	1866	884	false	false	
2.1	866	950	877	960	false	false	
3.27	997	907	1023	933	false	false	
5.19.1	1345	868	1350	903	false	false	
1.34.3	609	955	620	979	false	false	
1.34.3	803	976	821	981	false	false	
