class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.1.6	1366	993	1375	1002	false	false	
5.6	1367	981	1372	991	false	true	
2.5	1524	943	1563	982	false	false	
8.24	1438	955	1463	965	false	false	
5.15.1	1373	982	1389	992	false	false	
8.23	1374	1013	1385	1018	false	false	
5.31	1376	996	1386	1011	false	false	40
8.2.4	1443	968	1456	993	false	false	
5.20	1524	899	1564	938	false	false	
3.4	1583	925	1631	985	false	true	
6.3.1	1588	866	1638	924	false	true	
8.22.3	1092	919	1118	1010	false	false	
4.2.3	1086	878	1122	913	false	false	
5.20	974	1006	983	1016	false	false	
4.2.1	974	996	982	1005	false	false	
3.27	1236	990	1247	1000	false	false	
8.22.1	764	920	790	1010	false	false	
4.2.1	761	878	797	913	false	false	
3.27	1438	928	1464	953	false	false	
