class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.22.2	1576	985	1590	1019	false	true	
8.24	1573	944	1597	956	false	false	
8.24	1437	952	1468	969	false	false	
3.27	1440	916	1469	951	false	false	
6.4	1814	679	1950	820	false	false	
8.3.2	1815	824	1954	895	false	false	
4.2.1	1078	917	1095	935	false	false	
8.22.3	1281	949	1296	995	false	false	
4.2.3	1278	929	1296	947	false	false	
5.19.1	526	927	542	939	false	false	
8.8	1817	902	1955	971	false	false	
3.1	1077	937	1096	955	false	false	
3.27	1574	917	1598	943	false	false	
