class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.4	1379	933	1392	951	false	true	8 т
3.4	1342	956	1356	964	false	true	12 т
6.10.1	1341	828	1420	868	false	false	NA
1.34.3	1116	965	1154	976	false	false	
6.16	1364	939	1375	947	false	true	
8.4.1	1335	925	1363	939	false	false	12 т
8.5.4	1336	941	1364	955	false	false	6.00 - 22.00 без пропуска
6.10.1	1391	941	1458	961	false	false	Храм новомучеников и исповедников российских
2.1	1373	908	1395	931	false	true	
4.1.3	1334	896	1362	922	false	false	
5.15.7	1053	957	1064	968	false	false	
8.3.1	1379	952	1390	960	false	true	
8.5.4	1342	966	1356	972	false	true	6.00 - 22.00 без пропуска
6.10.1	1151	975	1180	987	false	true	NA
