class	xtl	ytl	xbr	ybr	temporary	occluded	data
1.34.1	1315	993	1332	1002	false	true	
8.13	1341	919	1371	949	false	true	
2.1	1335	872	1376	914	false	false	
3.24	1516	727	1619	829	false	false	20
8.2.1	1515	841	1617	893	false	false	25 м
5.19.1	1397	869	1447	922	false	true	
5.20	1350	925	1384	959	false	false	
4.3	1342	956	1372	983	false	true	
5.23.1	1469	888	1585	919	false	true	Заречье
5.20	1519	611	1621	715	false	false	
1.34.1	1092	991	1154	1006	false	false	
5.19.2	538	900	578	947	false	true	
6.10.1	334	867	527	965	false	true	NA
3.24	1210	993	1219	1002	false	false	40
4.4.1	556	959	565	1006	false	false	
4.4.1	1419	943	1424	990	false	false	
