class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.24	1216	970	1225	979	false	false	40
8.13	1379	876	1415	913	false	true	
2.1	1370	820	1421	870	false	false	
3.24	2002	287	2258	547	false	false	20
8.2.1	2001	575	2253	705	false	false	25 м
5.19.1	1497	781	1578	862	false	true	
5.20	1393	882	1436	925	false	false	
4.3	1381	921	1415	956	false	true	
5.23.1	1601	801	1772	855	false	false	Заречье
5.20	2008	0	2262	260	false	true	
5.19.2	280	848	343	917	false	false	
6.10.1	36	809	308	945	false	true	NA
1.34.1	1084	968	1155	985	false	false	
1.34.1	1331	968	1349	978	false	false	
4.4.1	310	932	331	998	false	false	
4.4.1	1528	883	1540	962	false	false	
