class	xtl	ytl	xbr	ybr	temporary	occluded	data
1.34.1	2034	990	2076	1021	false	false	
2.4	366	921	382	940	false	false	
4.1.1	198	936	223	961	false	false	
6.10.1	0	930	57	955	false	true	NA
1.34.1	1454	938	1503	980	false	false	
1.34.1	1736	967	1781	1003	false	false	
5.15.3	0	914	6	929	false	true	
8.22.3	380	781	479	1093	false	false	
4.2.3	364	675	458	779	false	false	
6.10.1	490	930	923	1017	false	false	NA
2.1	224	846	287	923	false	false	
4.1.1	366	942	381	960	false	false	
1.34.1	2311	1007	2352	1034	false	false	
